Age,Gender,MaritalStatus,IncomeLevel,LastLoginDate,LoginFrequency,ServiceUsage,TransactionDate,Year,Month,AmountSpent,ProductCategory,InteractionType,ResolutionStatus,DaysSinceLastInteraction,ChurnStatus
27,F,Widowed,High,2023-10-26,42,Online Banking,2022-11-04,2022,11,183.51,Electronics,Inquiry,Unresolved,29,0
38,F,Divorced,Medium,2023-09-02,34,Website,2022-08-13,2022,8,438.71,Books,Inquiry,Resolved,108,0
38,F,Divorced,Medium,2023-09-02,34,Website,2022-08-13,2022,8,438.71,Books,Feedback,Unresolved,260,0
38,F,Divorced,Medium,2023-09-02,34,Website,2022-02-21,2022,2,25.15,Clothing,Inquiry,Resolved,108,0
38,F,Divorced,Medium,2023-09-02,34,Website,2022-02-21,2022,2,25.15,Clothing,Feedback,Unresolved,260,0
38,F,Divorced,Medium,2023-09-02,34,Website,2022-09-24,2022,9,389.21,Clothing,Inquiry,Resolved,108,0
38,F,Divorced,Medium,2023-09-02,34,Website,2022-09-24,2022,9,389.21,Clothing,Feedback,Unresolved,260,0
69,M,Divorced,High,2023-07-12,38,Website,2022-09-17,2022,9,257.88,Books,Complaint,Resolved,270,0
69,M,Divorced,High,2023-07-12,38,Website,2022-09-17,2022,9,257.88,Books,Complaint,Unresolved,75,0
69,M,Divorced,High,2023-07-12,38,Website,2022-05-13,2022,5,448.78,Electronics,Complaint,Resolved,270,0
69,M,Divorced,High,2023-07-12,38,Website,2022-05-13,2022,5,448.78,Electronics,Complaint,Unresolved,75,0
34,M,Divorced,Low,2023-08-17,23,Online Banking,2022-12-09,2022,12,314.38,Clothing,Inquiry,Resolved,195,0
34,M,Divorced,Low,2023-08-17,23,Online Banking,2022-12-09,2022,12,314.38,Clothing,Complaint,Resolved,235,0
34,M,Divorced,Low,2023-08-17,23,Online Banking,2022-01-13,2022,1,101.96,Furniture,Inquiry,Resolved,195,0
34,M,Divorced,Low,2023-08-17,23,Online Banking,2022-01-13,2022,1,101.96,Furniture,Complaint,Resolved,235,0
34,M,Divorced,Low,2023-08-17,23,Online Banking,2022-04-28,2022,4,184.39,Clothing,Inquiry,Resolved,195,0
34,M,Divorced,Low,2023-08-17,23,Online Banking,2022-04-28,2022,4,184.39,Clothing,Complaint,Resolved,235,0
34,M,Divorced,Low,2023-08-17,23,Online Banking,2022-03-19,2022,3,194.45,Books,Inquiry,Resolved,195,0
34,M,Divorced,Low,2023-08-17,23,Online Banking,2022-03-19,2022,3,194.45,Books,Complaint,Resolved,235,0
34,M,Divorced,Low,2023-08-17,23,Online Banking,2022-09-23,2022,9,313.38,Books,Inquiry,Resolved,195,0
34,M,Divorced,Low,2023-08-17,23,Online Banking,2022-09-23,2022,9,313.38,Books,Complaint,Resolved,235,0
69,F,Married,High,2023-01-06,48,Mobile App,2022-08-28,2022,8,460.5,Groceries,NoInteraction,NoInteraction,-1,0
69,F,Married,High,2023-01-06,48,Mobile App,2022-03-01,2022,3,315.06,Electronics,NoInteraction,NoInteraction,-1,0
69,F,Married,High,2023-01-06,48,Mobile App,2022-08-10,2022,8,111.98,Groceries,NoInteraction,NoInteraction,-1,0
69,F,Married,High,2023-01-06,48,Mobile App,2022-07-19,2022,7,127.97,Books,NoInteraction,NoInteraction,-1,0
69,F,Married,High,2023-01-06,48,Mobile App,2022-10-04,2022,10,210.01,Clothing,NoInteraction,NoInteraction,-1,0
23,M,Divorced,High,2023-05-19,24,Mobile App,2022-08-07,2022,8,356.54,Clothing,Feedback,Resolved,214,1
23,M,Divorced,High,2023-05-19,24,Mobile App,2022-11-07,2022,11,332.46,Groceries,Feedback,Resolved,214,1
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-11-11,2022,11,383.48,Clothing,Feedback,Resolved,181,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-11-11,2022,11,383.48,Clothing,Feedback,Unresolved,225,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-12-17,2022,12,242.66,Furniture,Feedback,Resolved,181,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-12-17,2022,12,242.66,Furniture,Feedback,Unresolved,225,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-07-22,2022,7,240.24,Clothing,Feedback,Resolved,181,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-07-22,2022,7,240.24,Clothing,Feedback,Unresolved,225,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-07-09,2022,7,111.43,Furniture,Feedback,Resolved,181,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-07-09,2022,7,111.43,Furniture,Feedback,Unresolved,225,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-01-08,2022,1,51.23,Electronics,Feedback,Resolved,181,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-01-08,2022,1,51.23,Electronics,Feedback,Unresolved,225,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-07-14,2022,7,269.06,Books,Feedback,Resolved,181,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-07-14,2022,7,269.06,Books,Feedback,Unresolved,225,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-03-16,2022,3,76.57,Clothing,Feedback,Resolved,181,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-03-16,2022,3,76.57,Clothing,Feedback,Unresolved,225,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-12-22,2022,12,298.83,Clothing,Feedback,Resolved,181,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-12-22,2022,12,298.83,Clothing,Feedback,Unresolved,225,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-10-09,2022,10,212.9,Electronics,Feedback,Resolved,181,0
33,M,Widowed,High,2023-04-03,44,Online Banking,2022-10-09,2022,10,212.9,Electronics,Feedback,Unresolved,225,0
65,M,Married,Low,2023-05-23,19,Mobile App,2022-09-08,2022,9,135.67,Furniture,Complaint,Unresolved,176,0
65,M,Married,Low,2023-05-23,19,Mobile App,2022-04-03,2022,4,471.59,Books,Complaint,Unresolved,176,0
65,M,Married,Low,2023-05-23,19,Mobile App,2022-05-04,2022,5,172.58,Electronics,Complaint,Unresolved,176,0
18,F,Widowed,Low,2023-02-11,6,Online Banking,2022-06-24,2022,6,97.55,Electronics,Feedback,Resolved,63,0
18,F,Widowed,Low,2023-02-11,6,Online Banking,2022-06-18,2022,6,72.0,Electronics,Feedback,Resolved,63,0
18,F,Widowed,Low,2023-02-11,6,Online Banking,2022-03-02,2022,3,445.86,Groceries,Feedback,Resolved,63,0
18,F,Widowed,Low,2023-02-11,6,Online Banking,2022-07-05,2022,7,54.72,Electronics,Feedback,Resolved,63,0
18,F,Widowed,Low,2023-02-11,6,Online Banking,2022-10-27,2022,10,452.54,Books,Feedback,Resolved,63,0
18,F,Widowed,Low,2023-02-11,6,Online Banking,2022-04-04,2022,4,198.88,Clothing,Feedback,Resolved,63,0
36,F,Married,Medium,2023-08-28,3,Online Banking,2022-12-07,2022,12,487.83,Clothing,Complaint,Resolved,285,0
36,F,Married,Medium,2023-08-28,3,Online Banking,2022-08-15,2022,8,489.73,Clothing,Complaint,Resolved,285,0
36,F,Married,Medium,2023-08-28,3,Online Banking,2022-03-30,2022,3,288.97,Clothing,Complaint,Resolved,285,0
36,F,Married,Medium,2023-08-28,3,Online Banking,2022-10-29,2022,10,426.1,Furniture,Complaint,Resolved,285,0
36,F,Married,Medium,2023-08-28,3,Online Banking,2022-06-07,2022,6,413.56,Furniture,Complaint,Resolved,285,0
36,F,Married,Medium,2023-08-28,3,Online Banking,2022-03-10,2022,3,269.85,Clothing,Complaint,Resolved,285,0
36,F,Married,Medium,2023-08-28,3,Online Banking,2022-01-06,2022,1,495.59,Books,Complaint,Resolved,285,0
36,F,Married,Medium,2023-08-28,3,Online Banking,2022-05-14,2022,5,95.14,Groceries,Complaint,Resolved,285,0
36,F,Married,Medium,2023-08-28,3,Online Banking,2022-03-20,2022,3,200.11,Furniture,Complaint,Resolved,285,0
53,F,Married,Low,2023-11-27,47,Online Banking,2022-11-12,2022,11,431.43,Books,Inquiry,Resolved,280,0
53,F,Married,Low,2023-11-27,47,Online Banking,2022-02-23,2022,2,24.88,Groceries,Inquiry,Resolved,280,0
53,F,Married,Low,2023-11-27,47,Online Banking,2022-12-05,2022,12,418.55,Groceries,Inquiry,Resolved,280,0
42,M,Married,Medium,2023-01-20,26,Online Banking,2022-08-20,2022,8,439.79,Electronics,NoInteraction,NoInteraction,-1,0
42,M,Married,Medium,2023-01-20,26,Online Banking,2022-12-11,2022,12,12.77,Groceries,NoInteraction,NoInteraction,-1,0
42,M,Married,Medium,2023-01-20,26,Online Banking,2022-07-16,2022,7,90.54,Electronics,NoInteraction,NoInteraction,-1,0
42,M,Married,Medium,2023-01-20,26,Online Banking,2022-04-06,2022,4,332.93,Furniture,NoInteraction,NoInteraction,-1,0
42,M,Married,Medium,2023-01-20,26,Online Banking,2022-04-09,2022,4,315.91,Furniture,NoInteraction,NoInteraction,-1,0
67,F,Widowed,Low,2023-10-14,20,Website,2022-03-07,2022,3,312.32,Electronics,Complaint,Resolved,37,0
67,F,Widowed,Low,2023-10-14,20,Website,2022-01-11,2022,1,339.69,Furniture,Complaint,Resolved,37,0
67,F,Widowed,Low,2023-10-14,20,Website,2022-06-03,2022,6,100.36,Electronics,Complaint,Resolved,37,0
67,F,Widowed,Low,2023-10-14,20,Website,2022-05-09,2022,5,281.66,Groceries,Complaint,Resolved,37,0
67,F,Widowed,Low,2023-10-14,20,Website,2022-08-02,2022,8,310.6,Groceries,Complaint,Resolved,37,0
67,F,Widowed,Low,2023-10-14,20,Website,2022-05-12,2022,5,81.78,Furniture,Complaint,Resolved,37,0
67,F,Widowed,Low,2023-10-14,20,Website,2022-06-27,2022,6,151.94,Groceries,Complaint,Resolved,37,0
69,F,Married,High,2023-07-04,38,Mobile App,2022-02-06,2022,2,329.86,Furniture,Inquiry,Unresolved,307,1
69,F,Married,High,2023-07-04,38,Mobile App,2022-02-15,2022,2,33.36,Clothing,Inquiry,Unresolved,307,1
47,M,Widowed,Medium,2023-07-17,10,Mobile App,2022-04-14,2022,4,93.75,Books,NoInteraction,NoInteraction,-1,0
47,M,Widowed,Medium,2023-07-17,10,Mobile App,2022-10-21,2022,10,110.57,Books,NoInteraction,NoInteraction,-1,0
47,M,Widowed,Medium,2023-07-17,10,Mobile App,2022-07-21,2022,7,326.29,Groceries,NoInteraction,NoInteraction,-1,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-04-28,2022,4,218.4,Groceries,Inquiry,Unresolved,273,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-04-28,2022,4,218.4,Groceries,Inquiry,Resolved,44,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-08-27,2022,8,305.2,Clothing,Inquiry,Unresolved,273,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-08-27,2022,8,305.2,Clothing,Inquiry,Resolved,44,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-11-02,2022,11,380.34,Groceries,Inquiry,Unresolved,273,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-11-02,2022,11,380.34,Groceries,Inquiry,Resolved,44,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-03-31,2022,3,256.88,Clothing,Inquiry,Unresolved,273,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-03-31,2022,3,256.88,Clothing,Inquiry,Resolved,44,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-09-10,2022,9,325.4,Electronics,Inquiry,Unresolved,273,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-09-10,2022,9,325.4,Electronics,Inquiry,Resolved,44,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-02-28,2022,2,396.79,Books,Inquiry,Unresolved,273,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-02-28,2022,2,396.79,Books,Inquiry,Resolved,44,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-07-16,2022,7,330.62,Clothing,Inquiry,Unresolved,273,0
37,M,Single,Low,2023-05-25,25,Mobile App,2022-07-16,2022,7,330.62,Clothing,Inquiry,Resolved,44,0
37,F,Widowed,Low,2023-11-13,35,Mobile App,2022-11-23,2022,11,423.71,Groceries,Feedback,Unresolved,256,0
37,F,Widowed,Low,2023-11-13,35,Mobile App,2022-07-02,2022,7,227.58,Electronics,Feedback,Unresolved,256,0
37,F,Widowed,Low,2023-11-13,35,Mobile App,2022-02-06,2022,2,36.53,Groceries,Feedback,Unresolved,256,0
32,F,Widowed,Low,2023-09-02,49,Online Banking,2022-12-23,2022,12,300.42,Groceries,Complaint,Unresolved,188,0
57,F,Married,High,2023-07-31,24,Online Banking,2022-08-20,2022,8,134.67,Electronics,NoInteraction,NoInteraction,-1,1
50,F,Married,Medium,2023-04-19,21,Website,2022-04-18,2022,4,283.35,Furniture,NoInteraction,NoInteraction,-1,0
50,F,Married,Medium,2023-04-19,21,Website,2022-10-16,2022,10,154.22,Furniture,NoInteraction,NoInteraction,-1,0
50,F,Married,Medium,2023-04-19,21,Website,2022-11-09,2022,11,180.48,Groceries,NoInteraction,NoInteraction,-1,0
50,F,Married,Medium,2023-04-19,21,Website,2022-11-19,2022,11,49.88,Electronics,NoInteraction,NoInteraction,-1,0
50,F,Married,Medium,2023-04-19,21,Website,2022-10-05,2022,10,303.45,Clothing,NoInteraction,NoInteraction,-1,0
50,F,Married,Medium,2023-04-19,21,Website,2022-03-30,2022,3,158.06,Books,NoInteraction,NoInteraction,-1,0
50,F,Married,Medium,2023-04-19,21,Website,2022-04-02,2022,4,336.93,Furniture,NoInteraction,NoInteraction,-1,0
19,M,Divorced,Medium,2023-06-12,34,Website,2022-06-11,2022,6,316.09,Books,NoInteraction,NoInteraction,-1,0
19,M,Divorced,Medium,2023-06-12,34,Website,2022-07-29,2022,7,118.52,Clothing,NoInteraction,NoInteraction,-1,0
19,M,Divorced,Medium,2023-06-12,34,Website,2022-12-09,2022,12,170.22,Electronics,NoInteraction,NoInteraction,-1,0
19,M,Divorced,Medium,2023-06-12,34,Website,2022-06-04,2022,6,429.87,Furniture,NoInteraction,NoInteraction,-1,0
19,M,Divorced,Medium,2023-06-12,34,Website,2022-09-02,2022,9,191.81,Groceries,NoInteraction,NoInteraction,-1,0
19,M,Divorced,Medium,2023-06-12,34,Website,2022-07-18,2022,7,72.34,Books,NoInteraction,NoInteraction,-1,0
19,M,Divorced,Medium,2023-06-12,34,Website,2022-05-21,2022,5,298.44,Electronics,NoInteraction,NoInteraction,-1,0
27,F,Single,Medium,2023-02-19,18,Online Banking,2022-06-07,2022,6,223.89,Electronics,NoInteraction,NoInteraction,-1,0
27,F,Single,Medium,2023-02-19,18,Online Banking,2022-03-01,2022,3,62.73,Books,NoInteraction,NoInteraction,-1,0
27,F,Single,Medium,2023-02-19,18,Online Banking,2022-03-19,2022,3,354.86,Groceries,NoInteraction,NoInteraction,-1,0
50,F,Single,Low,2023-07-15,19,Online Banking,2022-09-04,2022,9,413.93,Groceries,Complaint,Unresolved,306,0
50,F,Single,Low,2023-07-15,19,Online Banking,2022-09-04,2022,9,413.93,Groceries,Feedback,Unresolved,57,0
50,F,Single,Low,2023-07-15,19,Online Banking,2022-01-09,2022,1,469.96,Groceries,Complaint,Unresolved,306,0
50,F,Single,Low,2023-07-15,19,Online Banking,2022-01-09,2022,1,469.96,Groceries,Feedback,Unresolved,57,0
50,F,Single,Low,2023-07-15,19,Online Banking,2022-08-10,2022,8,361.72,Clothing,Complaint,Unresolved,306,0
50,F,Single,Low,2023-07-15,19,Online Banking,2022-08-10,2022,8,361.72,Clothing,Feedback,Unresolved,57,0
50,F,Single,Low,2023-07-15,19,Online Banking,2022-12-09,2022,12,269.01,Furniture,Complaint,Unresolved,306,0
50,F,Single,Low,2023-07-15,19,Online Banking,2022-12-09,2022,12,269.01,Furniture,Feedback,Unresolved,57,0
49,M,Divorced,Medium,2023-10-31,3,Mobile App,2022-04-28,2022,4,23.42,Books,NoInteraction,NoInteraction,-1,1
49,M,Divorced,Medium,2023-10-31,3,Mobile App,2022-03-24,2022,3,476.36,Electronics,NoInteraction,NoInteraction,-1,1
49,M,Divorced,Medium,2023-10-31,3,Mobile App,2022-07-20,2022,7,50.08,Furniture,NoInteraction,NoInteraction,-1,1
28,M,Widowed,Medium,2023-02-16,6,Mobile App,2022-02-17,2022,2,401.25,Groceries,NoInteraction,NoInteraction,-1,0
41,F,Widowed,Low,2023-10-02,20,Mobile App,2022-07-31,2022,7,218.92,Furniture,NoInteraction,NoInteraction,-1,0
41,F,Widowed,Low,2023-10-02,20,Mobile App,2022-12-08,2022,12,420.01,Books,NoInteraction,NoInteraction,-1,0
41,F,Widowed,Low,2023-10-02,20,Mobile App,2022-12-28,2022,12,34.48,Groceries,NoInteraction,NoInteraction,-1,0
41,F,Widowed,Low,2023-10-02,20,Mobile App,2022-11-04,2022,11,195.81,Groceries,NoInteraction,NoInteraction,-1,0
41,F,Widowed,Low,2023-10-02,20,Mobile App,2022-03-13,2022,3,64.35,Groceries,NoInteraction,NoInteraction,-1,0
41,F,Widowed,Low,2023-10-02,20,Mobile App,2022-08-12,2022,8,252.85,Books,NoInteraction,NoInteraction,-1,0
41,F,Widowed,Low,2023-10-02,20,Mobile App,2022-06-03,2022,6,68.92,Clothing,NoInteraction,NoInteraction,-1,0
53,F,Married,Low,2023-01-20,22,Online Banking,2022-06-13,2022,6,178.11,Groceries,Feedback,Resolved,352,0
53,F,Married,Low,2023-01-20,22,Online Banking,2022-06-13,2022,6,178.11,Groceries,Complaint,Resolved,39,0
53,F,Married,Low,2023-01-20,22,Online Banking,2022-07-04,2022,7,283.1,Books,Feedback,Resolved,352,0
53,F,Married,Low,2023-01-20,22,Online Banking,2022-07-04,2022,7,283.1,Books,Complaint,Resolved,39,0
29,F,Single,Low,2023-08-18,33,Website,2022-09-06,2022,9,101.59,Clothing,NoInteraction,NoInteraction,-1,0
29,F,Single,Low,2023-08-18,33,Website,2022-06-06,2022,6,433.0,Furniture,NoInteraction,NoInteraction,-1,0
29,F,Single,Low,2023-08-18,33,Website,2022-04-08,2022,4,125.76,Groceries,NoInteraction,NoInteraction,-1,0
29,F,Single,Low,2023-08-18,33,Website,2022-01-08,2022,1,127.82,Clothing,NoInteraction,NoInteraction,-1,0
29,F,Single,Low,2023-08-18,33,Website,2022-03-29,2022,3,341.18,Furniture,NoInteraction,NoInteraction,-1,0
68,F,Married,Low,2023-08-20,14,Mobile App,2022-07-10,2022,7,138.07,Groceries,NoInteraction,NoInteraction,-1,0
68,F,Married,Low,2023-08-20,14,Mobile App,2022-07-06,2022,7,365.65,Books,NoInteraction,NoInteraction,-1,0
68,F,Married,Low,2023-08-20,14,Mobile App,2022-09-06,2022,9,462.05,Electronics,NoInteraction,NoInteraction,-1,0
68,F,Married,Low,2023-08-20,14,Mobile App,2022-05-17,2022,5,255.32,Clothing,NoInteraction,NoInteraction,-1,0
68,F,Married,Low,2023-08-20,14,Mobile App,2022-12-15,2022,12,222.37,Books,NoInteraction,NoInteraction,-1,0
46,F,Divorced,High,2023-07-20,44,Online Banking,2022-11-28,2022,11,295.23,Electronics,Complaint,Unresolved,23,0
46,F,Divorced,High,2023-07-20,44,Online Banking,2022-06-24,2022,6,86.35,Books,Complaint,Unresolved,23,0
46,F,Divorced,High,2023-07-20,44,Online Banking,2022-02-21,2022,2,216.17,Groceries,Complaint,Unresolved,23,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-03-08,2022,3,445.85,Clothing,Inquiry,Unresolved,166,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-03-08,2022,3,445.85,Clothing,Complaint,Unresolved,343,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-10-26,2022,10,356.52,Electronics,Inquiry,Unresolved,166,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-10-26,2022,10,356.52,Electronics,Complaint,Unresolved,343,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-11-18,2022,11,326.58,Clothing,Inquiry,Unresolved,166,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-11-18,2022,11,326.58,Clothing,Complaint,Unresolved,343,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-04-15,2022,4,314.01,Books,Inquiry,Unresolved,166,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-04-15,2022,4,314.01,Books,Complaint,Unresolved,343,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-02-19,2022,2,467.63,Clothing,Inquiry,Unresolved,166,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-02-19,2022,2,467.63,Clothing,Complaint,Unresolved,343,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-04-06,2022,4,305.23,Groceries,Inquiry,Unresolved,166,0
52,M,Single,High,2023-04-17,9,Online Banking,2022-04-06,2022,4,305.23,Groceries,Complaint,Unresolved,343,0
18,M,Married,Medium,2023-12-11,45,Online Banking,2022-07-25,2022,7,139.62,Electronics,NoInteraction,NoInteraction,-1,0
18,M,Married,Medium,2023-12-11,45,Online Banking,2022-10-29,2022,10,51.58,Electronics,NoInteraction,NoInteraction,-1,0
18,M,Married,Medium,2023-12-11,45,Online Banking,2022-12-01,2022,12,101.31,Furniture,NoInteraction,NoInteraction,-1,0
18,F,Single,High,2023-03-02,25,Mobile App,2022-06-02,2022,6,10.61,Electronics,Feedback,Resolved,205,0
18,F,Single,High,2023-03-02,25,Mobile App,2022-06-02,2022,6,10.61,Electronics,Feedback,Unresolved,278,0
18,F,Single,High,2023-03-02,25,Mobile App,2022-12-20,2022,12,94.75,Clothing,Feedback,Resolved,205,0
18,F,Single,High,2023-03-02,25,Mobile App,2022-12-20,2022,12,94.75,Clothing,Feedback,Unresolved,278,0
18,F,Single,High,2023-03-02,25,Mobile App,2022-04-22,2022,4,457.37,Groceries,Feedback,Resolved,205,0
18,F,Single,High,2023-03-02,25,Mobile App,2022-04-22,2022,4,457.37,Groceries,Feedback,Unresolved,278,0
18,F,Single,High,2023-03-02,25,Mobile App,2022-02-02,2022,2,218.36,Books,Feedback,Resolved,205,0
18,F,Single,High,2023-03-02,25,Mobile App,2022-02-02,2022,2,218.36,Books,Feedback,Unresolved,278,0
54,M,Single,Low,2023-12-27,47,Website,2022-01-22,2022,1,252.72,Furniture,Complaint,Resolved,264,1
54,M,Single,Low,2023-12-27,47,Website,2022-10-11,2022,10,308.15,Electronics,Complaint,Resolved,264,1
54,M,Single,Low,2023-12-27,47,Website,2022-02-10,2022,2,118.1,Electronics,Complaint,Resolved,264,1
23,F,Married,High,2023-08-27,16,Mobile App,2022-11-26,2022,11,91.91,Books,Inquiry,Resolved,3,0
23,F,Married,High,2023-08-27,16,Mobile App,2022-11-26,2022,11,91.91,Books,Complaint,Resolved,303,0
23,F,Married,High,2023-08-27,16,Mobile App,2022-01-04,2022,1,116.15,Groceries,Inquiry,Resolved,3,0
23,F,Married,High,2023-08-27,16,Mobile App,2022-01-04,2022,1,116.15,Groceries,Complaint,Resolved,303,0
23,F,Married,High,2023-08-27,16,Mobile App,2022-08-31,2022,8,272.02,Clothing,Inquiry,Resolved,3,0
23,F,Married,High,2023-08-27,16,Mobile App,2022-08-31,2022,8,272.02,Clothing,Complaint,Resolved,303,0
23,F,Married,High,2023-08-27,16,Mobile App,2022-09-22,2022,9,359.92,Electronics,Inquiry,Resolved,3,0
23,F,Married,High,2023-08-27,16,Mobile App,2022-09-22,2022,9,359.92,Electronics,Complaint,Resolved,303,0
56,M,Married,Low,2023-05-26,7,Mobile App,2022-03-05,2022,3,387.43,Groceries,NoInteraction,NoInteraction,-1,0
56,M,Married,Low,2023-05-26,7,Mobile App,2022-12-13,2022,12,68.98,Electronics,NoInteraction,NoInteraction,-1,0
56,M,Married,Low,2023-05-26,7,Mobile App,2022-11-29,2022,11,189.74,Books,NoInteraction,NoInteraction,-1,0
56,M,Married,Low,2023-05-26,7,Mobile App,2022-12-09,2022,12,436.58,Clothing,NoInteraction,NoInteraction,-1,0
56,M,Married,Low,2023-05-26,7,Mobile App,2022-07-07,2022,7,115.73,Furniture,NoInteraction,NoInteraction,-1,0
56,M,Married,Low,2023-05-26,7,Mobile App,2022-03-05,2022,3,328.22,Groceries,NoInteraction,NoInteraction,-1,0
56,M,Married,Low,2023-05-26,7,Mobile App,2022-11-24,2022,11,324.69,Furniture,NoInteraction,NoInteraction,-1,0
56,M,Married,Low,2023-05-26,7,Mobile App,2022-03-19,2022,3,229.33,Furniture,NoInteraction,NoInteraction,-1,0
56,M,Married,Low,2023-05-26,7,Mobile App,2022-04-29,2022,4,124.41,Furniture,NoInteraction,NoInteraction,-1,0
